trip_id,starttime,,stoptime,,bikeid,tripduration,from_station_name,to_station_name,from_station_id,to_station_id,usertype,gender,birthyear,Year,Month,Quarter,Hour
70035,5/8/2015 13:21,,5/8/2015 13:25,,SEA00484,204.112,Summit Ave E & E Republican St,REI / Yale Ave N & John St,CH-03,SLU-01,Annual Member,Male,1956,2015,5,2,13
116476,7/26/2015 11:21,,7/26/2015 12:15,,SEA00482,3242.533,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,WF-04,WF-04,Short-Term Pass Holder,NULL,NULL,2015,7,3,11
46370,3/12/2015 17:31,,3/12/2015 17:41,,SEA00243,598.85,2nd Ave & Pine St,2nd Ave & Pine St,CBD-13,CBD-13,Annual Member,Male,1977,2015,3,1,17
5720,10/24/2014 17:52,,10/24/2014 18:01,,SEA00407,548.352,Children's Hospital / Sandpoint Way NE & 40th Ave NE,UW Intramural Activities Building,DPD-03,UW-07,Annual Member,Male,1977,2014,10,4,17
67867,5/3/2015 15:49,,5/3/2015 16:13,,SEA00381,1450.165,Summit Ave & E Denny Way,Pier 69 / Alaskan Way & Clay St,CH-01,WF-01,Annual Member,Other,1987,2015,5,2,15
48566,3/19/2015 18:54,,3/19/2015 19:15,,SEA00210,1242.094,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,2nd Ave & Blanchard St,WF-04,BT-05,Short-Term Pass Holder,NULL,NULL,2015,3,1,18
27234,1/10/2015 11:58,,1/10/2015 12:21,,SEA00373,1361.412,Lake Union Park / Valley St & Boren Ave N,Pier 69 / Alaskan Way & Clay St,SLU-17,WF-01,Annual Member,Male,1981,2015,1,1,11
44615,3/8/2015 13:00,,3/8/2015 13:19,,SEA00446,1110.7,E Harrison St & Broadway Ave E,Eastlake Ave E & E Allison St,CH-02,EL-05,Short-Term Pass Holder,NULL,NULL,2015,3,1,13
100245,7/1/2015 14:02,,7/1/2015 14:13,,SEA00349,698.252,Westlake Ave & 6th Ave,2nd Ave & Spring St,SLU-15,CBD-06,Short-Term Pass Holder,NULL,NULL,2015,7,3,14
109331,7/15/2015 8:58,,7/15/2015 9:00,,SEA00149,117.694,2nd Ave & Pine St,2nd Ave & Spring St,CBD-13,CBD-06,Annual Member,Male,1979,2015,7,3,8
134656,8/24/2015 18:44,,8/24/2015 18:49,,SEA00197,291.639,UW Engineering Library / E Stevens Way NE & Jefferson Rd,Burke Museum / E Stevens Way NE & Memorial Way NE,UW-06,UW-02,Annual Member,Male,1992,2015,8,3,18
101671,7/3/2015 18:01,,7/3/2015 18:40,,SEA00448,2335.673,15th Ave NE & NE 40th St,Republican St & Westlake Ave N,UW-04,SLU-04,Short-Term Pass Holder,NULL,NULL,2015,7,3,18
111198,7/17/2015 17:43,,7/17/2015 17:54,,SEA00447,611.948,UW Magnuson Health Sciences Center Rotunda / Columbia Rd & San Juan Rd,UW Intramural Activities Building,UW-10,UW-07,Short-Term Pass Holder,NULL,NULL,2015,7,3,17
30505,1/22/2015 18:28,,1/22/2015 18:34,,SEA00166,326.82,Westlake Ave & 6th Ave,3rd Ave & Broad St,SLU-15,BT-01,Annual Member,Male,1980,2015,1,1,18
95499,6/22/2015 20:24,,6/22/2015 20:52,,SEA00320,1662.133,Pier 69 / Alaskan Way & Clay St,Pier 69 / Alaskan Way & Clay St,WF-01,WF-01,Short-Term Pass Holder,NULL,NULL,2015,6,2,20
106349,7/10/2015 15:46,,7/10/2015 15:52,,SEA00438,364.435,7th Ave & Union St,Harvard Ave & E Pine St,CBD-03,CH-09,Short-Term Pass Holder,NULL,NULL,2015,7,3,15
128367,8/13/2015 20:16,,8/13/2015 20:33,,SEA00065,1022.877,Lake Union Park / Valley St & Boren Ave N,Dexter Ave & Denny Way,SLU-17,SLU-18,Short-Term Pass Holder,NULL,NULL,2015,8,3,20
46005,3/11/2015 18:58,,3/11/2015 19:11,,SEA00186,762.153,12th Ave & E Denny Way,6th Ave S & S King St,CH-06,ID-04,Annual Member,Male,1987,2015,3,1,18
3858,10/19/2014 19:44,,10/19/2014 19:53,,SEA00459,563.22,15th Ave E & E Thomas St,2nd Ave & Pine St,CH-05,CBD-13,Annual Member,Male,1986,2014,10,4,19
16495,11/23/2014 14:11,,11/23/2014 14:16,,SEA00273,326.147,REI / Yale Ave N & John St,PATH / 9th Ave & Westlake Ave,SLU-01,SLU-07,Annual Member,Male,1975,2014,11,4,14
14460,11/17/2014 8:39,,11/17/2014 8:50,,SEA00204,687.814,Dexter Ave N & Aloha St,3rd Ave & Broad St,SLU-02,BT-01,Annual Member,Male,1984,2014,11,4,8
35772,2/11/2015 8:29,,2/11/2015 8:31,,SEA00463,120.263,UW McCarty Hall / Whitman Ct,UW Engineering Library / E Stevens Way NE & Jefferson Rd,UW-01,UW-06,Annual Member,Male,1992,2015,2,1,8
17607,11/28/2014 9:07,,11/28/2014 9:19,,SEA00457,759.744,Seattle University / E Columbia St & 12th Ave,2nd Ave & Pine St,FH-04,CBD-13,Annual Member,Male,1959,2014,11,4,9
36520,2/13/2015 9:47,,2/13/2015 9:51,,SEA00482,266.712,2nd Ave & Blanchard St,Westlake Ave & 6th Ave,BT-05,SLU-15,Annual Member,Male,1987,2015,2,1,9
78911,5/25/2015 11:10,,5/25/2015 11:14,,SEA00296,220.95,REI / Yale Ave N & John St,Republican St & Westlake Ave N,SLU-01,SLU-04,Annual Member,Male,1965,2015,5,2,11
2171,10/16/2014 17:41,,10/16/2014 17:48,,SEA00062,411.189,Harvard Ave & E Pine St,2nd Ave & Pine St,CH-09,CBD-13,Annual Member,Male,1988,2014,10,4,17
66389,4/30/2015 18:38,,4/30/2015 18:43,,SEA00052,258.71,PATH / 9th Ave & Westlake Ave,Westlake Ave & 6th Ave,SLU-07,SLU-15,Annual Member,Male,1987,2015,4,2,18
67314,5/2/2015 16:15,,5/2/2015 16:33,,SEA00031,1074.524,12th Ave & E Mercer St,Harvard Ave & E Pine St,CH-15,CH-09,Short-Term Pass Holder,NULL,NULL,2015,5,2,16
75704,5/19/2015 8:35,,5/19/2015 8:45,,SEA00184,596.544,Summit Ave E & E Republican St,2nd Ave & Spring St,CH-03,CBD-06,Annual Member,Female,1991,2015,5,2,8
69664,5/7/2015 18:54,,5/7/2015 19:00,,SEA00496,335.822,Republican St & Westlake Ave N,Dexter Ave & Denny Way,SLU-04,SLU-18,Annual Member,Male,1982,2015,5,2,18
138975,9/3/2015 8:36,,9/3/2015 8:45,,SEA00488,511.842,12th Ave & E Denny Way,9th Ave N & Mercer St,CH-06,DPD-01,Annual Member,Male,1986,2015,9,3,8
27937,1/13/2015 13:04,,1/13/2015 13:11,,SEA00282,463.721,2nd Ave & Vine St,Republican St & Westlake Ave N,BT-03,SLU-04,Annual Member,Male,1988,2015,1,1,13
2715,10/18/2014 10:50,,10/18/2014 10:57,,SEA00030,424.294,12th Ave & E Mercer St,Seattle University / E Columbia St & 12th Ave,CH-15,FH-04,Annual Member,Other,1967,2014,10,4,10
53310,4/2/2015 11:03,,4/2/2015 11:19,,SEA00055,965.482,Children's Hospital / Sandpoint Way NE & 40th Ave NE,UW Intramural Activities Building,DPD-03,UW-07,Annual Member,Male,1960,2015,4,2,11
62461,4/21/2015 15:41,,4/21/2015 15:58,,SEA00281,1009.255,Cal Anderson Park / 11th Ave & Pine St,2nd Ave & Pine St,CH-08,CBD-13,Short-Term Pass Holder,NULL,NULL,2015,4,2,15
31011,1/24/2015 17:33,,1/24/2015 17:51,,SEA00354,1098.287,Pier 69 / Alaskan Way & Clay St,2nd Ave & Pine St,WF-01,CBD-13,Short-Term Pass Holder,NULL,NULL,2015,1,1,17
4600,10/21/2014 16:28,,10/21/2014 16:34,,SEA00408,363.477,PATH / 9th Ave & Westlake Ave,Dexter Ave N & Aloha St,SLU-07,SLU-02,Annual Member,Male,1971,2014,10,4,16
99532,6/30/2015 10:05,,6/30/2015 10:09,,SEA00074,255.188,REI / Yale Ave N & John St,Pine St & 9th Ave,SLU-01,SLU-16,Annual Member,Male,1987,2015,6,2,10
121260,8/2/2015 20:01,,8/2/2015 20:17,,SEA00380,1002.698,Eastlake Ave E & E Allison St,NE 42nd St & University Way NE,EL-05,UD-02,Short-Term Pass Holder,NULL,NULL,2015,8,3,20
21758,12/15/2014 15:33,,12/15/2014 15:44,,SEA00054,645.489,6th Ave S & S King St,Pine St & 9th Ave,ID-04,SLU-16,Annual Member,Male,1976,2014,12,4,15
63122,4/22/2015 19:28,,4/22/2015 19:35,,SEA00386,410.998,15th Ave E & E Thomas St,Summit Ave E & E Republican St,CH-05,CH-03,Annual Member,Male,1977,2015,4,2,19
114588,7/23/2015 8:31,,7/23/2015 8:41,,SEA00108,577.439,Pine St & 9th Ave,Occidental Park / Occidental Ave S & S Washington St,SLU-16,PS-04,Annual Member,Male,1985,2015,7,3,8
16072,11/21/2014 22:55,,11/21/2014 23:01,,SEA00127,365.188,Dexter Ave & Denny Way,PATH / 9th Ave & Westlake Ave,SLU-18,SLU-07,Annual Member,Male,1966,2014,11,4,22
95384,6/22/2015 17:31,,6/22/2015 17:36,,SEA00103,294.68,Summit Ave & E Denny Way,7th Ave & Union St,CH-01,CBD-03,Annual Member,Male,1989,2015,6,2,17
91009,6/15/2015 9:25,,6/15/2015 9:30,,SEA00458,293.445,Summit Ave & E Denny Way,Pine St & 9th Ave,CH-01,SLU-16,Annual Member,Male,1969,2015,6,2,9
117447,7/28/2015 7:44,,7/28/2015 7:51,,SEA00220,435.363,Summit Ave E & E Republican St,7th Ave & Union St,CH-03,CBD-03,Annual Member,Male,1976,2015,7,3,7
67915,5/3/2015 16:57,,5/3/2015 17:18,,SEA00277,1258.057,12th Ave & NE Campus Pkwy,Burke-Gilman Trail / NE Blakeley St & 24th Ave NE,UD-04,UD-01,Annual Member,Female,1985,2015,5,2,16
100299,7/1/2015 15:51,,7/1/2015 15:59,,SEA00476,455.746,Cal Anderson Park / 11th Ave & Pine St,Pine St & 9th Ave,CH-08,SLU-16,Annual Member,Male,1981,2015,7,3,15
148312,9/23/2015 12:43,,9/23/2015 12:46,,SEA00100,204.245,15th Ave NE & NE 40th St,NE 42nd St & University Way NE,UW-04,UD-02,Annual Member,Male,1978,2015,9,3,12
13097,11/13/2014 1:41,,11/13/2014 5:50,,SEA00101,14943.866,2nd Ave & Pine St,2nd Ave & Pine St,CBD-13,CBD-13,Short-Term Pass Holder,NULL,NULL,2014,11,4,1
31664,1/26/2015 17:40,,1/26/2015 17:44,,SEA00241,217.191,UW Engineering Library / E Stevens Way NE & Jefferson Rd,UW Intramural Activities Building,UW-06,UW-07,Annual Member,Male,1978,2015,1,1,17
110125,7/16/2015 12:17,,7/16/2015 12:31,,SEA00451,838.932,Bellevue Ave & E Pine St,15th Ave E & E Thomas St,CH-12,CH-05,Annual Member,Female,1974,2015,7,3,12
116982,7/27/2015 12:21,,7/27/2015 12:29,,SEA00419,471.955,Pine St & 9th Ave,Fred Hutchinson Cancer Research Center / Fairview Ave N & Ward St,SLU-16,EL-01,Annual Member,Female,1982,2015,7,3,12
89117,6/12/2015 10:25,,6/12/2015 10:29,,SEA00313,245.16,Pine St & 9th Ave,2nd Ave & Pine St,SLU-16,CBD-13,Annual Member,Male,1987,2015,6,2,10
56921,4/11/2015 15:26,,4/11/2015 19:17,,SEA00168,13864.508,1st Ave & Marion St,1st Ave & Marion St,CBD-05,CBD-05,Short-Term Pass Holder,NULL,NULL,2015,4,2,15
14640,11/17/2014 16:17,,11/17/2014 16:23,,SEA00109,396.878,2nd Ave & Pine St,PATH / 9th Ave & Westlake Ave,CBD-13,SLU-07,Annual Member,Male,1972,2014,11,4,16
48805,3/20/2015 12:11,,3/20/2015 12:50,,SEA00196,2362.554,9th Ave N & Mercer St,9th Ave N & Mercer St,DPD-01,DPD-01,Annual Member,Male,1987,2015,3,1,12
65346,4/28/2015 1:07,,4/28/2015 2:02,,SEA00215,3316.705,2nd Ave & Vine St,2nd Ave & Vine St,BT-03,BT-03,Short-Term Pass Holder,NULL,NULL,2015,4,2,1
50738,3/26/2015 16:16,,3/26/2015 16:30,,SEA00217,869.522,2nd Ave & Vine St,7th Ave & Union St,BT-03,CBD-03,Short-Term Pass Holder,NULL,NULL,2015,3,1,16
12870,11/12/2014 11:46,,11/12/2014 11:54,,SEA00469,457.787,2nd Ave & Blanchard St,6th Ave S & S King St,BT-05,ID-04,Annual Member,Male,1955,2014,11,4,11
79420,5/26/2015 9:43,,5/26/2015 10:02,,SEA00249,1117.714,Pier 69 / Alaskan Way & Clay St,Pier 69 / Alaskan Way & Clay St,WF-01,WF-01,Short-Term Pass Holder,NULL,NULL,2015,5,2,9
138842,9/2/2015 18:59,,9/2/2015 19:08,,SEA00365,504.704,2nd Ave & Pine St,Key Arena / 1st Ave N & Harrison St,CBD-13,SLU-19,Short-Term Pass Holder,NULL,NULL,2015,9,3,18
40800,2/25/2015 7:42,,2/25/2015 7:47,,SEA00181,324.978,Summit Ave E & E Republican St,7th Ave & Union St,CH-03,CBD-03,Annual Member,Male,1983,2015,2,1,7
90738,6/14/2015 17:16,,6/14/2015 17:32,,SEA00472,972.131,6th Ave & Blanchard St,Pier 69 / Alaskan Way & Clay St,BT-04,WF-01,Short-Term Pass Holder,NULL,NULL,2015,6,2,17
152689,10/2/2015 11:41,,10/2/2015 11:53,,SEA00353,741.946,Frye Art Museum / Terry Ave & Columbia St,Frye Art Museum / Terry Ave & Columbia St,FH-01,FH-01,Short-Term Pass Holder,NULL,NULL,2015,10,4,11
140877,9/7/2015 15:36,,9/7/2015 15:50,,SEA00152,799.685,Harvard Ave & E Pine St,15th Ave E & E Thomas St,CH-09,CH-05,Short-Term Pass Holder,NULL,NULL,2015,9,3,15
78326,5/23/2015 21:41,,5/23/2015 21:45,,SEA00399,234.992,E Harrison St & Broadway Ave E,Harvard Ave & E Pine St,CH-02,CH-09,Annual Member,Male,1977,2015,5,2,21
97366,6/26/2015 8:08,,6/26/2015 8:17,,SEA00083,551.676,2nd Ave & Vine St,1st Ave & Marion St,BT-03,CBD-05,Annual Member,Female,1960,2015,6,2,8
127928,8/13/2015 10:48,,8/13/2015 10:52,,SEA00197,268.389,12th Ave & NE Campus Pkwy,UW Engineering Library / E Stevens Way NE & Jefferson Rd,UD-04,UW-06,Annual Member,Male,1990,2015,8,3,10
144046,9/13/2015 16:08,,9/13/2015 16:19,,SEA00430,616.76,Republican St & Westlake Ave N,2nd Ave & Blanchard St,SLU-04,BT-05,Short-Term Pass Holder,NULL,NULL,2015,9,3,16
95345,6/22/2015 17:03,,6/22/2015 17:43,,SEA00270,2370.883,Burke-Gilman Trail / NE Blakeley St & 24th Ave NE,Burke-Gilman Trail / NE Blakeley St & 24th Ave NE,UD-01,UD-01,Short-Term Pass Holder,NULL,NULL,2015,6,2,17
124345,8/7/2015 14:55,,8/7/2015 15:19,,SEA00047,1464.543,Fred Hutchinson Cancer Research Center / Fairview Ave N & Ward St,Pier 69 / Alaskan Way & Clay St,EL-01,WF-01,Short-Term Pass Holder,NULL,NULL,2015,8,3,14
144976,9/15/2015 18:17,,9/15/2015 18:23,,SEA00233,355.397,PATH / 9th Ave & Westlake Ave,7th Ave & Union St,SLU-07,CBD-03,Annual Member,Male,1987,2015,9,3,18
156210,10/11/2015 13:36,,10/11/2015 13:46,,SEA00105,592.728,Burke-Gilman Trail / NE Blakeley St & 24th Ave NE,Children's Hospital / Sandpoint Way NE & 40th Ave NE,UD-01,DPD-03,Annual Member,Male,1984,2015,10,4,13
136946,8/28/2015 19:00,,8/28/2015 19:05,,SEA00405,324.986,Republican St & Westlake Ave N,Dexter Ave N & Aloha St,SLU-04,SLU-02,Annual Member,Male,1988,2015,8,3,19
103423,7/6/2015 9:19,,7/6/2015 9:29,,SEA00250,578.139,15th Ave E & E Thomas St,2nd Ave & Spring St,CH-05,CBD-06,Annual Member,Male,1983,2015,7,3,9
109509,7/15/2015 13:38,,7/15/2015 16:07,,SEA00286,8945.634,REI / Yale Ave N & John St,UW Intramural Activities Building,SLU-01,UW-07,Short-Term Pass Holder,NULL,NULL,2015,7,3,13
