trip_id,starttime,stoptime,bikeid,tripduration,from_station_name,to_station_name,from_station_id,to_station_id,usertype,gender,birthyear,Numbers,Characters
72333,5/12/2015 8:07,5/12/2015 8:13,SEA00372,408.26,Burke Museum / E Stevens Way NE & Memorial Way NE,UW Intramural Activities Building,UW-02,UW-07,Annual Member,Female,1993,02,UW
45852,3/11/2015 12:22,3/11/2015 12:32,SEA00192,603.163,Seattle University / E Columbia St & 12th Ave,15th Ave E & E Thomas St,FH-04,CH-05,Annual Member,Male,1975,04,FH
91302,6/15/2015 17:06,6/15/2015 17:12,SEA00262,416.259,Westlake Ave & 6th Ave,REI / Yale Ave N & John St,SLU-15,SLU-01,Annual Member,Male,1985,15,SL
57574,4/14/2015 8:26,4/14/2015 8:31,SEA00095,311.701,Westlake Ave & 6th Ave,9th Ave N & Mercer St,SLU-15,DPD-01,Annual Member,Male,1965,15,SL
25211,1/1/2015 15:00,1/1/2015 15:15,SEA00264,910.564,E Harrison St & Broadway Ave E,12th Ave & NE Campus Pkwy,CH-02,UD-04,Annual Member,Male,1968,02,CH
108439,7/13/2015 19:38,7/13/2015 19:47,SEA00026,512.002,Lake Union Park / Valley St & Boren Ave N,Westlake Ave & 6th Ave,SLU-17,SLU-15,Short-Term Pass Holder,NULL,NULL,17,SL
128107,8/13/2015 15:30,8/13/2015 15:46,SEA00049,953.228,Union St & 4th Ave,2nd Ave & Vine St,CBD-04,BT-03,Short-Term Pass Holder,NULL,NULL,04,CB
87250,6/9/2015 7:55,6/9/2015 8:01,SEA00097,410.072,E Blaine St & Fairview Ave E,9th Ave N & Mercer St,EL-03,DPD-01,Annual Member,Male,1978,03,EL
58325,4/16/2015 9:22,4/16/2015 9:32,SEA00282,577.688,Seattle University / E Columbia St & 12th Ave,2nd Ave & Pine St,FH-04,CBD-13,Annual Member,Male,1959,04,FH
27193,1/9/2015 21:24,1/9/2015 21:42,SEA00352,1053.646,Summit Ave & E Denny Way,E Pine St & 16th Ave,CH-01,CH-07,Short-Term Pass Holder,NULL,NULL,01,CH
55291,4/7/2015 16:40,4/7/2015 16:47,SEA00085,384.676,2nd Ave & Vine St,2nd Ave & Pine St,BT-03,CBD-13,Annual Member,Male,1981,03,BT
99847,6/30/2015 18:38,6/30/2015 18:49,SEA00224,685.811,Pine St & 9th Ave,E Harrison St & Broadway Ave E,SLU-16,CH-02,Annual Member,Female,1956,16,SL
140469,9/6/2015 15:30,9/6/2015 15:40,SEA00103,583.245,12th Ave & E Denny Way,Union St & 4th Ave,CH-06,CBD-04,Annual Member,Male,1989,06,CH
37371,2/15/2015 6:27,2/15/2015 6:31,SEA00349,263.439,E Pine St & 16th Ave,7th Ave & Union St,CH-07,CBD-03,Annual Member,Male,1985,07,CH
150101,9/26/2015 20:57,9/26/2015 21:14,SEA00183,1009.05,6th Ave & Blanchard St,E Blaine St & Fairview Ave E,BT-04,EL-03,Short-Term Pass Holder,NULL,NULL,04,BT
78863,5/25/2015 4:06,5/25/2015 5:37,SEA00171,5454.633,E Harrison St & Broadway Ave E,Pine St & 9th Ave,CH-02,SLU-16,Short-Term Pass Holder,NULL,NULL,02,CH
151741,9/30/2015 11:04,9/30/2015 11:50,SEA00319,2804.256,Fred Hutchinson Cancer Research Center / Fairview Ave N & Ward St,Westlake Ave & 6th Ave,EL-01,SLU-15,Short-Term Pass Holder,NULL,NULL,01,EL
5824,10/25/2014 8:49,10/25/2014 8:59,SEA00228,583.177,Bellevue Ave & E Pine St,2nd Ave & Vine St,CH-12,BT-03,Annual Member,Female,1966,12,CH
107681,7/12/2015 18:43,7/12/2015 19:06,SEA00189,1337.064,Lake Union Park / Valley St & Boren Ave N,Eastlake Ave E & E Allison St,SLU-17,EL-05,Short-Term Pass Holder,NULL,NULL,17,SL
144677,9/15/2015 8:23,9/15/2015 9:05,SEA00427,2520.52,Occidental Park / Occidental Ave S & S Washington St,King Street Station Plaza / 2nd Ave Extension S & S Jackson St,PS-04,PS-05,Annual Member,Male,1977,04,PS
43474,3/5/2015 13:57,3/5/2015 14:22,SEA00333,1532.396,Westlake Ave & 6th Ave,Eastlake Ave E & E Allison St,SLU-15,EL-05,Annual Member,Female,1984,15,SL
89132,6/12/2015 10:56,6/12/2015 11:07,SEA00218,643.975,Summit Ave & E Denny Way,Occidental Park / Occidental Ave S & S Washington St,CH-01,PS-04,Annual Member,Male,1988,01,CH
118407,7/29/2015 13:31,7/29/2015 14:42,SEA00035,4217.058,Cal Anderson Park / 11th Ave & Pine St,Eastlake Ave E & E Allison St,CH-08,EL-05,Short-Term Pass Holder,NULL,NULL,08,CH
150264,9/27/2015 12:22,9/27/2015 17:10,SEA00037,17257.467,7th Ave & Union St,Dexter Ave & Denny Way,CBD-03,SLU-18,Short-Term Pass Holder,NULL,NULL,03,CB
71222,5/9/2015 19:29,5/9/2015 20:02,SEA00333,2003.922,Pier 69 / Alaskan Way & Clay St,Pier 69 / Alaskan Way & Clay St,WF-01,WF-01,Short-Term Pass Holder,NULL,NULL,01,WF
